region_id,region_display,region_name,region_type,year,adlt_incar_rt,afford_le030_rct,afford_le080_rct,afford_le120_rct,crime_all_rt,crime_prop_rt,crime_viol_rt,gross_rent_0_1beds,gross_rent_2_3beds,hh_alone_pct,hh_inc_med_adj,hh_inc_own_med_adj,hh_inc_rent_med_adj,hh_u18_pct,hp_first_fhava_pct,hp_first_hi_pct,hp_first_orig,hp_first_orig_lmi_app_pct,hp_first_orig_lmi_nbhd_pct,hp_first_orig_rt,hpi_1f,hpi_4f,hpi_al,hpi_cn,hpi_ot,income_diversity_ratio,lp_all,lp_fam14condo_initial,lp_fam14condo_rate,lp_fam14condo_repeat,med_r_1f,med_r_4f,med_r_cn,med_r_ot,nb_permit_res_units,pct_prof_ela,pct_prof_math,pfn_fam14condo,pfn_fam14condo_rate,pop_65p_pct,pop_bornstate_pct,pop_commute_carfree_pct,pop_commute_time_avg,pop_disabled_pct,pop_discon_youth_pct,pop_edu_collp_pct,pop_edu_nohs_pct,pop_foreign_pct,pop_num,pop_pov_65p_pct,pop_pov_pct,pop_pov_u18_pct,pop_race_asian_pct,pop_race_black_pct,pop_race_div_idx,pop_race_hisp_pct,pop_race_white_pct,pop16_laborforce_pct,pop16_unemp_pct,population_density,priv_evic_amt_sought_med_adj,priv_evic_filing_rt,priv_evic_filings,prox_park_pct,prox_subway_pct,rburden_mod_ami_81_120,rburden_mod_ami_le80,rburden_sev_ami_81_120,rburden_sev_ami_le80,refi_hi_pct,refi_orig,refi_orig_rt,rent_burden_med,rent_burden_mod_pct,rent_burden_sev_pct,rent_change,rent_gross_med_adj,rent_gross_recent_med_adj,rent_pct_nycha,reo,serious_viol_rate,shd_420c_props,shd_420c_units,shd_421a_props,shd_421a_units,shd_all_sub_props,shd_all_sub_units,shd_ex_2024_2029_props,shd_ex_2024_2029_units,shd_ex_2030_2039_props,shd_ex_2030_2039_units,shd_ex_2040_later_props,shd_ex_2040_later_units,shd_hud_finins_props,shd_hud_finins_units,shd_hud_pbrap_props,shd_hud_pbrap_units,shd_lihtc_props,shd_lihtc_units,shd_ml_props,shd_ml_units,shd_nyc_prog_props,shd_ph_props,shd_ph_units,total_viol_rate,unit_num,unit_occ_own_pct,unit_occ_rent_sevcrowd_pct,unit_vac_rent_pct,units_cert,volume_1f,volume_4f,volume_al,volume_cn,volume_ot,voucher_pct
310,BK 10,Bay Ridge/Dyker Heights,Community District,2021,,,,,5.8,4.7,1,,,,,,,,,,,,,,344.5,367.4,350.1,254,497.3,,39,13,2.6,25,"$1,156,670","$660,950","$743,570","$240,510",13,,,123,8.3,,,,,,,,,,,,,,,,,,,,,,"$7,579",7.6,220,,,,,,,,,,,,,,,,,,57.1,,,,,,,,,,,,,,,,,,,,,,,,293.3,,,,,17,112,112,291,41,26,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2022,,,,,6.4,5.2,1.2,,,,,,,,,,,,,,343,361.5,349.3,290.2,421.2,,57,25,3.4,25,"$1,179,950","$659,280","$726,760","$235,760",24,61.7%,65.2%,296,20,,,,,,,,,,,,,,,,,,,,,,"$8,297",25.6,744,,,,,,,,,,,,,,,,,,62.4,,,,,,,,,,,,,,,,,,,,,,,,293.9,,,,,195,178,239,507,58,32,
310,BK 10,Bay Ridge/Dyker Heights,Community District,2023,,,,,6.3,4.7,1.6,,,,,,,,,,,,,,359.3,387,362.3,273.4,268,,,,,,"$1,100,000","$647,500","$671,330","$205,270",21,71.6%,77.4%,214,14.2,,,,,,,,,,,,,,,,,,,,,,"$7,449",23.2,676,,,,,,,,,,,,,,,,0.0%,,92.5,1,558,23,223,11,2586,1,86,2,811,2,558,1,86,2,558,1,0,3,1369,3,0,0,348.7,,,,,21,147,212,435,58,18,
311,BK 11,Bensonhurst,Community District,2000,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,,53,36,2.5,9,"$464,030","$255,830","$456,210","$85,470",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,125,446,624,33,20,
311,BK 11,Bensonhurst,Community District,2001,,,,,,,,,,,,,,,,,,,,,116.1,116.2,115.5,118.6,105,,29,18,1.5,9,"$554,590","$284,820","$410,100","$114,730",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,112,460,641,41,28,
311,BK 11,Bensonhurst,Community District,2002,,,,,,,,,,,,,,,,,,,,,122.5,116.8,119,127.9,117.6,,48,34,2.3,8,"$572,180","$306,230","$497,610","$125,850",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,128,549,788,76,35,
311,BK 11,Bensonhurst,Community District,2003,,,,,,,,,,,,,,,,,,,,,156.6,142.9,144.8,140,141.6,,37,25,1.8,9,"$643,020","$355,420","$520,110","$155,800",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,107,548,736,59,22,
311,BK 11,Bensonhurst,Community District,2004,,,,,,,,,,,,,,,,,,,,,182.7,184.1,182.5,163.6,182.6,,37,25,1.9,10,"$730,310","$410,100","$645,680","$172,950",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.1,,,,,,,,,,,,,,,,,,,,,,,,71.2,,,,,225,127,528,744,60,29,
311,BK 11,Bensonhurst,Community District,2005,,,,,,,,,,,,,,,,,,,,,202.3,199.5,200.3,184.3,204.1,,43,29,2.1,11,"$817,480","$434,390","$640,220","$197,640",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.8,,,,,,,,,,,,,,,,,,,,,,,,125.6,,,,,147,146,572,905,158,29,
311,BK 11,Bensonhurst,Community District,2006,,,,,10.4,8.1,2.3,,,,,,,,,,,,,,193.2,193.9,197.9,201.5,213.4,,60,46,3.1,12,"$752,110","$419,460","$664,260","$162,820",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.2,,,,,,,,,,,,,,,,,,,,,,,,116.5,,,,,256,128,532,804,113,31,
311,BK 11,Bensonhurst,Community District,2007,,,,,9.1,6.8,2.3,,,,,,,,,,,,,,202.3,203.3,207.9,190.2,265,,91,72,4.6,16,"$757,680","$419,280","$660,510","$183,270",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19.9,,,,,,,,,,,,,,,,,,,,,,,,121.9,,,,,282,130,506,866,192,38,
311,BK 11,Bensonhurst,Community District,2008,,,,,8.5,6,2.5,,,,,,,,,,,,,,199.3,208.2,207.3,191.4,216.1,,83,55,3.9,21,"$754,530","$419,940","$573,580","$159,330",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22.6,,,,,,,,,,,,,,,,,,,,,,,,119.2,,,,,348,88,421,672,128,35,
311,BK 11,Bensonhurst,Community District,2009,,,,,7.8,5.7,2.1,,,,,,,,,,,,,,202.3,216.6,214.6,195.6,224.6,,132,100,6.1,20,"$720,610","$417,070","$579,050","$169,960",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25.7,,,,,,,,,,,,,,,,,,,,,,,,127.5,,,,,203,84,342,558,107,25,
311,BK 11,Bensonhurst,Community District,2010,,,,,6.8,5,1.8,,,,,,,,,,,,,,217.1,218.4,220.2,200.9,255.6,,110,80,5.2,22,"$755,320","$416,200","$553,070","$167,110",32,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,099",34.3,1532,,,,,,,,,,,,,,,,,2,22.5,,,,,,,,,,,,,,,,,,,,,,,,118.9,,,,,218,77,300,519,125,17,
311,BK 11,Bensonhurst,Community District,2011,,,,,6.7,4.9,1.9,,,,,,,,,,,,,,217.4,230.7,225.9,182.9,259.1,,91,41,3.8,34,"$714,920","$420,830","$530,710","$190,670",74,,,828,41.7,,,,,,,,,,,,,,,,,,,,,,"$4,095",37.7,1679,,,,,,,,,,,,,,,,,0,24.6,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,82,56,273,422,70,23,
311,BK 11,Bensonhurst,Community District,2012,,,,,7.2,4.9,2.3,,,,,,,,,,,,,,233.8,228.2,225.2,185.6,233.8,,64,30,3,29,"$741,930","$414,310","$542,910","$172,100",69,,,798,40,,,,,,,,,,,,,,,,,,,,,,"$4,055",33.8,1502,,,,,,,,,,,,,,,,,2,21.5,,,,,,,,,,,,,,,,,,,,,,,,102.6,,,,,51,75,330,503,63,35,
311,BK 11,Bensonhurst,Community District,2013,,,,,7.9,5.5,2.3,,,,,,,,,,,,,,234.9,220.7,222.9,195.3,259.3,,115,61,5.5,49,"$747,850","$432,540","$520,300","$195,370",49,43.3%,60.4%,667,33.4,,,,,,,,,,,,,,,,,,,,,,"$4,100",36.4,1577,,,,,,,,,,,,,,,,,0,22.7,,,,,,,,,,,,,,,,,,,,,,,,102.6,,,,,80,112,379,602,87,24,
311,BK 11,Bensonhurst,Community District,2014,,,,,7.1,5.1,2,,,,,,,,,,,,,,266.1,269.5,264.9,227.4,316.2,,99,39,4.5,51,"$841,400","$452,670","$598,090","$199,140",115,48.6%,66.2%,399,19.9,,,,,,,,,,,,,,,,,,,,,,"$4,331",35.5,1540,,,,,,,,,,,,,,,,,0,18.9,,,,,,,,,,,,,,,,,,,,,,,,95.2,,,,,43,81,336,533,85,31,
311,BK 11,Bensonhurst,Community District,2015,,,,,6.9,4.8,2.1,,,,,,,,,,,,,,279.9,291.2,289.6,247.2,358.4,,76,32,3.6,41,"$937,970","$525,220","$621,610","$240,980",176,47.6%,64.3%,314,15.7,,,,,,,,,,,,,,,,,,,,,,"$4,264",32.5,1415,,,,,,,,,,,,,,,,,0,21,,,,,,,,,,,,,,,,,,,,,,,,110.6,,,,,58,96,266,464,70,32,
311,BK 11,Bensonhurst,Community District,2016,,,,,6.3,4.2,2,,,,,,,,,,,,,,318.4,327.4,321.9,264.3,495.1,,78,34,3.5,37,"$1,014,780","$569,440","$684,720","$264,900",89,57.4%,60.1%,395,19.6,,,,,,,,,,,,,,,,,,,,,,"$4,243",34,1477,,,,,,,,,,,,,,,,,2,21.7,,,,,,,,,,,,,,,,,,,,,,,,110.3,,,,,78,78,316,511,86,31,
311,BK 11,Bensonhurst,Community District,2017,,,,,6.3,4.3,2,,,,,,,,,,,,,,330.3,334.6,326,268.6,415.6,,67,21,3.1,42,"$974,320","$589,780","$719,500","$295,590",124,58.3%,60.4%,390,19.3,,,,,,,,,,,,,,,,,,,,,,"$4,237",33.1,1433,46.0%,86.5%,,,,,,,,,,,,,,,0,22.7,,,,,,,,,,,,,,,,,,,,,,,,117.1,,,,,71,92,362,551,87,10,
311,BK 11,Bensonhurst,Community District,2018,,,,,5.6,4,1.5,,,,,,,,,,,,,,315.5,355.7,341.7,302,337.4,,51,24,2.4,24,"$1,000,210","$585,420","$628,150","$260,400",237,65.7%,68.1%,420,20.7,,,,,,,,,,,,,,,,,,,,,,"$4,081",32.6,1412,,,,,,,,,,,,,,,,,,29.7,,,,,,,,,,,,,,,,,,,,,,,,179.3,,,,,195,83,287,510,122,18,
311,BK 11,Bensonhurst,Community District,2019,,,,,6,4.5,1.5,,,,,,,,,,,,,,325.4,343.3,341.3,308.9,365.6,,42,20,1.8,17,"$995,520","$577,630","$665,610","$273,960",129,60.0%,66.6%,364,18,,,,,,,,,,,,,,,,,,,,,,"$4,248",26.8,1161,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,222,,,,,142,87,234,410,68,21,
311,BK 11,Bensonhurst,Community District,2020,,,,,4.9,3.6,1.3,,,,,,,,,,,,,,353.3,355.5,348.7,297.6,432.7,,22,5,1,16,"$967,410","$572,860","$660,110","$218,140",283,,,251,12.3,,,,,,,,,,,,,,,,,,,,,,"$6,146",12.9,560,,,,,,,,,,,,,,,,,,55.2,,,,,,,,,,,,,,,,,,,,,,,,170.8,,,,,41,67,227,366,61,11,
311,BK 11,Bensonhurst,Community District,2021,,,,,6.2,4.7,1.5,,,,,,,,,,,,,,371,387.7,366.9,297.2,392.7,,39,13,1.8,24,"$1,029,990","$545,290","$682,990","$231,330",147,,,192,9.4,,,,,,,,,,,,,,,,,,,,,,"$7,368",7.8,337,,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,,,,,,,,285.1,,,,,104,53,242,409,94,20,
311,BK 11,Bensonhurst,Community District,2022,,,,,6.7,5.2,1.6,,,,,,,,,,,,,,360.9,375.5,366.5,302.5,424.9,,47,22,2,19,"$986,320","$567,570","$639,590","$236,310",52,60.4%,62.4%,381,18.7,,,,,,,,,,,,,,,,,,,,,,"$6,501",23.6,1024,,,,,,,,,,,,,,,,,,55.5,,,,,,,,,,,,,,,,,,,,,,,,278.7,,,,,190,103,416,623,78,26,
311,BK 11,Bensonhurst,Community District,2023,,,,,7.1,5.2,1.9,,,,,,,,,,,,,,395.3,363.3,366.7,324.4,341.8,,,,,,"$946,000","$546,000","$642,000",$2e+05,144,65.7%,69.1%,259,12.6,,,,,,,,,,,,,,,,,,,,,,"$6,109",23.4,1024,,,,,,,,,,,,,,,,0.0%,,70.8,0,0,93,1197,13,1329,0,0,2,276,4,466,3,399,1,52,2,218,1,125,5,0,0,295.2,,,,,80,82,349,515,71,13,
312,BK 12,Borough Park,Community District,2000,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,,83,48,4.8,27,"$546,960","$273,480","$339,640","$97,040",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,122,362,566,62,20,
312,BK 12,Borough Park,Community District,2001,,,,,,,,,,,,,,,,,,,,,109.8,105.6,108.1,121.2,106.3,,52,26,2.8,18,"$602,350","$283,960","$430,250","$109,570",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,110,341,517,49,17,
312,BK 12,Borough Park,Community District,2002,,,,,,,,,,,,,,,,,,,,,118.1,108,111.9,123.4,108.9,,82,54,4.5,17,"$659,430","$310,970","$459,760","$109,070",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,146,404,646,67,29,
312,BK 12,Borough Park,Community District,2003,,,,,,,,,,,,,,,,,,,,,138.5,133.4,136.7,154.1,106.9,,68,35,3.7,24,"$716,270","$380,790","$482,670","$101,740",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,117,368,600,96,19,
312,BK 12,Borough Park,Community District,2004,,,,,,,,,,,,,,,,,,,,,160.5,178.8,171.5,141.8,186.6,,44,34,2.5,6,"$849,020","$432,370","$506,270","$144,120",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25.4,,,,,,,,,,,,,,,,,,,,,,,,117.5,,,,,73,122,357,557,61,17,
312,BK 12,Borough Park,Community District,2005,,,,,,,,,,,,,,,,,,,,,172.9,192.6,188.7,191.3,211.6,,61,38,3.4,17,"$929,510","$488,220","$564,900","$160,680",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28.1,,,,,,,,,,,,,,,,,,,,,,,,166.3,,,,,156,108,374,598,85,31,
312,BK 12,Borough Park,Community District,2006,,,,,7.9,5.9,2,,,,,,,,,,,,,,201.2,222.4,213.3,179.9,195.8,,70,47,3.9,17,"$984,810","$501,530","$643,540","$180,090",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33.3,,,,,,,,,,,,,,,,,,,,,,,,179,,,,,227,105,404,671,144,18,
312,BK 12,Borough Park,Community District,2007,,,,,7.6,5.7,1.9,,,,,,,,,,,,,,203.9,210,209,198.3,242.9,,118,93,6.6,15,"$1,049,960","$496,600","$587,410","$183,860",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34.7,,,,,,,,,,,,,,,,,,,,,,,,172,,,,,166,100,349,644,173,22,
312,BK 12,Borough Park,Community District,2008,,,,,7.4,5.4,2,,,,,,,,,,,,,,190.7,200.4,201.6,196.5,287.7,,150,106,8.5,36,"$955,960","$455,600","$648,690","$170,710",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,39.1,,,,,,,,,,,,,,,,,,,,,,,,205.2,,,,,204,81,276,498,128,13,
312,BK 12,Borough Park,Community District,2009,,,,,7.1,5.2,1.9,,,,,,,,,,,,,,201.4,179.9,194.9,195.1,243.2,,393,311,21.7,53,"$883,770","$405,630","$678,460","$184,690",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38.6,,,,,,,,,,,,,,,,,,,,,,,,194.4,,,,,266,62,194,423,148,19,
312,BK 12,Borough Park,Community District,2010,,,,,6.8,4.9,1.9,,,,,,,,,,,,,,170.1,180.8,184.4,181.5,272,,365,270,20.4,74,"$768,690","$434,470","$597,800","$143,640",52,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,431",39.2,1479,,,,,,,,,,,,,,,,,0,41.9,,,,,,,,,,,,,,,,,,,,,,,,196.8,,,,,272,58,178,398,142,20,
312,BK 12,Borough Park,Community District,2011,,,,,6.7,4.8,1.9,,,,,,,,,,,,,,181.3,179.1,183.2,175.2,228.7,,235,143,12.9,76,"$844,910","$422,450","$584,940","$174,940",28,,,1077,63.5,,,,,,,,,,,,,,,,,,,,,,"$4,370",39,1463,,,,,,,,,,,,,,,,,2,42.5,,,,,,,,,,,,,,,,,,,,,,,,180.8,,,,,209,59,173,389,145,12,
312,BK 12,Borough Park,Community District,2012,,,,,6.5,4.7,1.8,,,,,,,,,,,,,,197.4,195.6,200.2,190.6,221.3,,184,101,10.2,73,"$906,380","$446,180","$605,530","$147,560",110,,,1021,59.9,,,,,,,,,,,,,,,,,,,,,,"$4,497",38.4,1438,,,,,,,,,,,,,,,,,1,39.3,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,85,78,185,387,108,16,
312,BK 12,Borough Park,Community District,2013,,,,,6.1,4.5,1.6,,,,,,,,,,,,,,196.2,224.7,221.7,231.1,201.4,,293,145,15.9,127,"$863,820","$438,800","$620,590","$140,350",157,28.5%,44.8%,904,52.8,,,,,,,,,,,,,,,,,,,,,,"$4,485",40.5,1479,,,,,,,,,,,,,,,,,2,31.5,,,,,,,,,,,,,,,,,,,,,,,,141.1,,,,,97,73,212,438,121,32,
312,BK 12,Borough Park,Community District,2014,,,,,6.1,4.7,1.4,,,,,,,,,,,,,,223.9,242.4,229.7,201.5,271.1,,264,106,14.7,147,"$1,011,540","$509,480","$649,610","$188,080",349,31.9%,51.8%,510,29.7,,,,,,,,,,,,,,,,,,,,,,"$4,594",37.1,1357,,,,,,,,,,,,,,,,,1,28.4,,,,,,,,,,,,,,,,,,,,,,,,131.6,,,,,122,54,167,387,152,14,
312,BK 12,Borough Park,Community District,2015,,,,,5.9,4.3,1.6,,,,,,,,,,,,,,249.2,267.4,261.7,239.6,379.7,,212,88,11.6,112,"$1,081,330","$556,420","$692,320","$281,440",617,35.4%,51.5%,430,25,,,,,,,,,,,,,,,,,,,,,,"$4,721",36.6,1341,,,,,,,,,,,,,,,,,0,28.1,,,,,,,,,,,,,,,,,,,,,,,,158.3,,,,,172,75,193,447,165,14,
312,BK 12,Borough Park,Community District,2016,,,,,5.5,3.8,1.6,,,,,,,,,,,,,,297.5,320.5,310.6,291.4,379.4,,207,66,11.3,130,"$1,220,180","$654,110","$794,710","$294,740",140,47.5%,53.3%,498,28.7,,,,,,,,,,,,,,,,,,,,,,"$5,023",30.6,1142,,,,,,,,,,,,,,,,,0,28.5,,,,,,,,,,,,,,,,,,,,,,,,142.4,,,,,138,83,194,466,165,24,
312,BK 12,Borough Park,Community District,2017,,,,,4.7,3.4,1.3,,,,,,,,,,,,,,296.3,328,314.2,287.8,387.3,,227,72,12.2,142,"$1,319,070","$659,540","$885,260","$311,780",148,44.8%,50.9%,518,29.7,,,,,,,,,,,,,,,,,,,,,,"$4,962",30.4,1129,39.6%,91.5%,,,,,,,,,,,,,,,0,30.5,,,,,,,,,,,,,,,,,,,,,,,,165.4,,,,,199,87,196,486,188,15,
312,BK 12,Borough Park,Community District,2018,,,,,5.1,3.8,1.3,,,,,,,,,,,,,,335.8,350.3,348.9,332.7,485.1,,202,63,11.3,134,"$1,482,960","$735,450","$851,350","$329,480",163,56.8%,61.2%,516,29.5,,,,,,,,,,,,,,,,,,,,,,"$4,776",27.2,1006,,,,,,,,,,,,,,,,,,35.6,,,,,,,,,,,,,,,,,,,,,,,,226.8,,,,,175,74,194,463,180,15,
312,BK 12,Borough Park,Community District,2019,,,,,5,3.6,1.4,,,,,,,,,,,,,,344,376.6,355,304.7,677.4,,152,60,8.2,84,"$1,389,100","$675,260","$884,030","$242,370",141,56.4%,62.6%,482,27.6,,,,,,,,,,,,,,,,,,,,,,"$5,330",24.1,893,,,,,,,,,,,,,,,,,,69.4,,,,,,,,,,,,,,,,,,,,,,,,263.7,,,,,209,71,155,368,130,12,
312,BK 12,Borough Park,Community District,2020,,,,,4.6,3.3,1.3,,,,,,,,,,,,,,349.9,416.8,371.6,309.7,527.2,,94,30,5.3,64,"$1,365,750","$682,870","$850,750","$287,380",77,,,300,17,,,,,,,,,,,,,,,,,,,,,,"$6,585",13.6,505,,,,,,,,,,,,,,,,,,56.8,,,,,,,,,,,,,,,,,,,,,,,,195.2,,,,,506,67,169,357,116,5,
312,BK 12,Borough Park,Community District,2021,,,,,4.8,3.6,1.2,,,,,,,,,,,,,,395.8,375.8,359.1,311.5,520,,120,30,6.4,83,"$1,432,620","$716,030","$958,670","$318,360",89,,,249,13.8,,,,,,,,,,,,,,,,,,,,,,"$9,736",6.5,243,,,,,,,,,,,,,,,,,,59.9,,,,,,,,,,,,,,,,,,,,,,,,326.1,,,,,304,68,181,586,326,11,
312,BK 12,Borough Park,Community District,2022,,,,,6.1,4.6,1.5,,,,,,,,,,,,,,393.4,394.1,399.3,394.6,424.5,,154,63,7.8,78,"$1,441,190","$752,720","$937,000","$221,060",265,55.7%,54.5%,539,29.9,,,,,,,,,,,,,,,,,,,,,,"$7,435",20.1,748,,,,,,,,,,,,,,,,,,65.6,,,,,,,,,,,,,,,,,,,,,,,,318.7,,,,,97,94,290,652,248,20,
312,BK 12,Borough Park,Community District,2023,,,,,5.4,3.9,1.5,,,,,,,,,,,,,,444.4,502.9,467.2,411.9,338.8,,,,,,"$1,500,000",$8e+05,"$870,000","$238,500",155,60.2%,61.9%,383,21.1,,,,,,,,,,,,,,,,,,,,,,"$6,089",23.1,853,,,,,,,,,,,,,,,,0.0%,,92,1,183,123,1810,48,2354,12,408,5,235,3,164,2,0,16,795,5,359,1,183,23,0,0,378.1,,,,,168,59,222,410,121,8,
313,BK 13,Coney Island,Community District,2000,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,,49,32,7.5,13,"$285,850","$185,260","$238,190","$72,540",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,98,148,289,32,11,
313,BK 13,Coney Island,Community District,2001,,,,,,,,,,,,,,,,,,,,,113.1,115.8,119.5,133.1,116.6,,24,15,3.5,7,"$301,170","$219,430","$558,420","$94,710",151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,77,153,510,266,14,
313,BK 13,Coney Island,Community District,2002,,,,,,,,,,,,,,,,,,,,,128.3,131.3,134.4,148.6,151.4,,42,31,5.8,6,"$361,600","$236,280","$578,490","$91,660",176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,93,178,456,167,18,
313,BK 13,Coney Island,Community District,2003,,,,,,,,,,,,,,,,,,,,,162.3,143.6,152.3,173.8,128.2,,31,19,3.9,6,"$420,000","$271,710","$635,510","$113,950",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,63,136,367,155,13,
313,BK 13,Coney Island,Community District,2004,,,,,,,,,,,,,,,,,,,,,198.7,184.4,187.7,203.9,152.7,,33,23,4.4,7,"$463,820","$330,170","$797,130","$103,180",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.2,,,,,,,,,,,,,,,,,,,,,,,,92.8,,,,,213,97,159,422,151,15,
313,BK 13,Coney Island,Community District,2005,,,,,,,,,,,,,,,,,,,,,242.9,209.1,220,236.7,220.2,,29,25,4.1,3,"$595,700","$394,740","$878,340","$142,930",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24.1,,,,,,,,,,,,,,,,,,,,,,,,148.3,,,,,262,84,162,450,192,12,
313,BK 13,Coney Island,Community District,2006,,,,,15.1,9.3,5.7,,,,,,,,,,,,,,254.7,268.7,260.6,276.7,262.3,,49,42,6.8,6,"$605,480","$400,130","$794,800","$171,550",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25.9,,,,,,,,,,,,,,,,,,,,,,,,182.5,,,,,161,67,136,410,179,28,
313,BK 13,Coney Island,Community District,2007,,,,,14,8.6,5.5,,,,,,,,,,,,,,240.8,251.9,233.6,249.4,147.8,,89,69,11.3,13,"$549,100","$376,000","$760,130","$141,890",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,,,,,,,,,,,,,,,,,,,,,,,,176.2,,,,,236,63,95,350,185,7,
313,BK 13,Coney Island,Community District,2008,,,,,13.5,7.9,5.5,,,,,,,,,,,,,,248.4,221.4,231.4,250.7,208.3,,69,39,8.2,21,"$525,100","$358,490","$650,850","$218,510",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.6,,,,,,,,,,,,,,,,,,,,,,,,180.8,,,,,150,34,68,229,123,4,
313,BK 13,Coney Island,Community District,2009,,,,,11.6,7.2,4.4,,,,,,,,,,,,,,222.5,210,209,218.4,202.1,,151,114,18.9,25,"$528,900","$327,450","$611,840","$128,810",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.7,,,,,,,,,,,,,,,,,,,,,,,,175.3,,,,,59,30,52,179,87,10,
313,BK 13,Coney Island,Community District,2010,,,,,12.7,8,4.7,,,,,,,,,,,,,,240.5,216.8,220.3,228.2,312.5,,126,70,14,34,"$528,050","$348,660","$667,090","$143,590",63,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,936",96.9,1830,,,,,,,,,,,,,,,,,3,31.9,,,,,,,,,,,,,,,,,,,,,,,,165.9,,,,,172,25,44,167,93,5,
